Area,Price
975.0233738,73
660.0324939,65
799.3874426,26.1
635.0792065,44.5
1898.253607,75
1273.261508,39
1954.666667,73.3
1250,160
1418.280054,63
1265.022138,60
1944.012442,850
3137.478608,220
1060.031243,95
656.0580681,47
900.090009,30
1484.241774,470
932.8358209,140
630.0023774,79.5
1647.058824,140
543.056633,28
882.038489,49.5
1416.717264,350
1546.029515,110
1625.320787,76
1155.234657,32
1954.040957,250
1502,75.1
800,35
1009.174312,55
1250,72
592.8705441,47.4
2061.85567,140
1363.539672,64.1
505.9265684,35
1365.08418,90
1316.104331,55
1497.75337,120
1100.110011,70
1174.027935,31.1
1340.044743,59.9
999.6140486,25.9
1148.105626,70
792.7927928,110
1146.411483,59.9
975.1960992,46
1875.360646,65
986.3317325,26.7
850.0303582,28
1564.210856,100
550.017188,48
961.1918779,160
1096.067054,34
2265.529842,93
665.077174,53
1470.002756,480
1976.528721,320
2299.908004,300
750,45
1210.136674,85
1084.030557,59.6
1041.816871,57.8
627.6747504,13.2
1101.159888,75
1774.647887,50.4
700.1166861,18
935.0393701,38
1236.312257,35
1008.082622,44.9
589.9705015,24
775.3540784,150
899.6471972,45.9
836.9981558,59
1500,90
811.987894,110
473.771334,83
3500.228276,230
1399.892934,52.3
1571.179178,99
1400.037334,75
1475.048249,53.5
528.8232492,22.2
1078.91492,35
956.2084257,34.5
1024.182077,36
1030.181087,25.6
411.0152076,50
1582.278481,140
1275.184902,50
747.6190476,15.7
1700.060716,140
1445.086705,55
636.0424028,90
1000,12
444.9938195,10.8
774.1027445,22
2134.410153,74
2000,62
1920,120
1361.285053,100
1579.960357,550
1400.560224,30
550.0868558,19
1704.694466,65
1169.113649,43
2231.384914,92
1059.322034,130
450.0112503,60
1386.748844,36
910.1069775,57
1623.025319,300
2017.703723,77.5
1949.917898,190
1900.161031,59
1101.101101,66
1489.361702,140
773.0881738,37
913.5802469,37
2107.925801,150
880.0880088,80
1129.943503,30
1250,62
970.2009702,42
1100.046318,95
974.9303621,28
975.5501222,39.9
800,35
844.6951888,53.9
2123.252201,41
1318.637275,32.9
1017.857143,28.5
1202.039825,99
1356.085433,120
1804.6922,270
685.0357741,45
640.113798,13.5
444.2132223,55.5
2000,70
809.9352052,30
1829.826167,140
1504.651163,64.7
2000,72
1286.173633,84
899.8342411,38
1023.67688,44.1
1905.165114,180
549.9541705,18
1485.282204,110
3450.557103,99.1
904.9773756,50
505.7010135,47.9
2925.292529,130
1521.179499,130
763.0311412,160
1660.210293,90
1020.122262,80.1
1190,59.5
1844.090528,110
1449.275362,26
1601.514159,220
961.9406106,23
868.0555556,32.5
1100.066269,83
1008.96861,180
1051.428571,18.4
1337.862556,51.2
1050.006563,80
1022.146508,36
1055.099648,90
1160.031637,220
849.0766292,40
1302.559415,57
870.0481303,23.5
1350.364964,37
1980.067322,300
997.1014493,17.2
1249.917769,190
1342.175904,85
1650.077181,310
1317.027281,70
1197.809719,35
1146.072098,55
525.030525,86
1640.240569,90
743.8231469,28.6
1250,55
630.1197227,20
1480.081877,94
1098.538425,69.9
650.0541712,30
2535.101404,130
84210.52632,9200
604.0361865,43.4
1300.052002,100
1240.226476,46
1155.234657,32
650.0426257,61
1800.288046,75
1350.256549,50
750.1875469,20
2800,75.6
676.3636364,37.2
1434.13235,140
627.0499711,65
790.0487477,47
941.2167365,110
529.6394378,130
735.1837959,29.4
1350.08438,72
644.9803702,34.5
2069.8892,170
339.8058252,4.9
884.1036415,50.5
1307.317073,26.8
500,20
845.0406676,160
980.4339486,230
1594.202899,110
960.9884453,84
1733.860994,70.1
1200,48
2920.317063,490
11744.96644,35
1305.948,110
749.9318244,55
4450.11996,1150
1222.120379,80
951.1170095,43
1300.156331,49.9
5705.655311,340
174909.0909,9620
635.039223,34
1062.281723,36.5
718.4210526,27.3
1420.959147,120
1100.244499,45
1610.070258,220
1046.167842,46
930.2325581,32
1601.195559,75
750,45
936.2279512,41.4
1275.022313,500
700,98
842.4226301,190
1099.29078,15.5
1562.212829,85
1000,44.5
1163.027953,57
1400.180668,31
1255.01133,72
725.0880464,35
1097.959184,26.9
734.9762214,68
8072.009292,69.5
749.6592458,16.5
780.2340702,18
1146.114244,93.5
350.0072918,24
2550.239723,250
824.0197007,87
935.1432881,31
823.3333333,24.7
750,60
1110.026836,45.5
366.5776195,49.4
1098.059244,43
900,63
1094.391245,24
1375.305623,45
1981.178801,120
1157.024793,70
1219.688744,33.7
1910.079342,130
1297.016861,60
993.75,47.7
1953.506544,100
618.0175897,52
1250,57.5
1106.074343,61
1000,32
2205.620776,62
816.2031439,27
638.076866,43
1724.853746,91.4
665.0496831,85
1300.148588,70
3187.641758,520
1183.548673,240
1186.186186,47.4
759.6970392,33.1
1650.165017,150
592.0913512,28
955.1098376,80
702.8332967,160
910.2730819,28
700.022106,95
1980.00198,200
1350.037801,250
711.6804555,160
689.9563319,15.8
1730.214675,108
620.0140537,150
1625.406352,130
740.0098668,30
439.0779363,20
1015.056674,120
2400,330
850.0510031,25
1299.929095,55
1661.129568,80
719.3143557,23.5
729.9962078,77
533.0019332,19.3
667.0372429,36
1018.0472,110
1428.137344,47
1796.324444,130
807.0054945,23.5
1342.182891,91
2400,750
1153.039832,55
1150,92
900,36
1199.904008,50
603.4140532,76
1325.205407,50
1200.141193,34
1865.403932,130
1900.121803,78
865.0952859,34.5
1100.125331,79
1108.62069,64.3
812.3270632,320
797.1412864,29
650.0541712,48
1582.946391,150
1600,180
1920.307249,40
1725.377426,48
1260.239445,60
1414.027149,200
1315.037164,46
1219.059734,230
745.0523865,32
1717.844106,160
1075.046516,52
925.0243427,28.5
1224.846894,42
1782.042495,390
1449.835685,75
1600,160
857.1428571,45
1079.136691,81
3252.244048,250
1223.362273,31
1592.215834,72
430.0101845,76
901.463144,130
1100.034376,32
2258.064516,140
683.0341897,180
1782.820097,110
404.0237467,49
1180.376245,32
998.8776655,44.5
1800,45
1571.16451,85
1860.407352,74.9
3375,270
1840.168244,70
1883.767535,84.6
700,35
550.0550055,15
1300.712295,210
1480.111008,80
1433.928965,130
1059.907834,23
1280.227596,54
1149.852886,680
1500.115393,130
2027.369488,80
2063.357204,170
747.1049682,20
2000,69
719.9868345,350
800,56
2059.569075,65
3500.011667,1500
1000,30
1624.187906,130
1401.755241,230
1600,80
1350.024546,55
685.0272613,49
1648.160999,95
600.0282366,85
1102.071006,59.6
898.8764045,60
2345.17502,270
1100,55
500,31
1202.857143,42.1
1550.227367,75
1292.407108,40
72851.97887,7860
1202.115724,75
1050,33.6
1495.170877,80.5
580,23.2
1388.337961,35
750.1129688,16.6
1190.227605,57
932.9187028,42
634.3046638,89.9
550.0550055,45
980.0078401,25
1474.418605,63.4
849.0566038,45
725.0665877,24.5
3571.074298,360
919.8423127,35
1557.285873,140
970.0618833,58
660.0115502,160
800,81
449.01582,86
1358.024691,38.5
1050.213325,32
1300.348874,41
1100.070972,31
1962.580139,150
1600,46
1267.759563,23.2
639.0359686,70
1650.456823,56
1430,57.2
784.0940913,56
752.0746888,29
1102.978041,110
1147.540984,74.2
1070.184171,43
545.0185306,25
1500.182949,41
712.1057986,35
1440.144014,80
1469.797455,82
520.0208008,30
1862.089031,64
480.4532578,42.4
2100.210021,140
3846.153846,250
1524.003048,120
400,28
1224.489796,120
1399.956924,65
1790.243175,120
1127.626858,22
593.3351395,21.9
872.029649,120
1882.916809,110
1986.276634,110
1207.54717,22.4
539.9568035,25
1862.208129,64.6
1400.180668,62
1909.959072,28
1948.148148,52.6
1672.240803,65
1675.579323,47
850.0088543,48
1480.191554,68
1476.708283,110
1226.004194,76
9900.990099,20
2089.0668,83.5
760.0857533,39
715.0518413,60
1070.234114,48
1300.031516,82.5
555.1969012,43
788.6435331,50
733.7390479,170
1150.218542,50
1595.092025,78
1342.824163,34.9
920.0283086,65
1064.908722,42
2550.428936,110
2394.153226,95
1200.068575,70
1171.652422,65.8
600.0960154,12.5
2769.162605,250
714.9666349,30
703.9066821,140
650.1182033,16.5
562.9926185,45
1046.153846,81.6
1884.863303,84.8
1600,68
1550.108147,43
650.0029546,110
900.2057613,35
980.1053248,67
2867.225408,260
1115.625,35.7
1850.103832,98
2113.52657,210
1410.002203,64
2090.410243,80
1449.82831,38
670.0441249,41
1550.387597,60
1248.603352,44.7
600.0436395,55
1066.666667,160
1271.726535,43.9
1098.370549,18.2
621.0272521,85
1848.484848,61
556.916908,25
530.1524188,16
1215.189873,48
1150.22656,33
1577.070762,230
1610.371075,67.7
1509.892398,87
1084.990958,42
1100.046318,95
800,31
793.166565,26
1530.054645,56
1200.154859,62
1756.954612,120
1000,95
2035.179532,140
576.6482956,56.5
550.0301386,73
567.1230657,140
572.6872247,19.5
600,36
1779.173208,68
1595.179015,90
2384.196185,140
660.2112676,15
948.2525061,35
1152.959262,270
621.875,19.9
1014.507457,200
5155.661313,520
1420.929455,85
809.5455985,230
1699.790795,65
643.7435367,24.9
1625.355547,40
1150.146382,55
1050.006563,160
1529.411765,260
1115.082202,31.2
650.0426257,61
950.0503815,66
1240.135287,66
1690.090731,95
1950.268162,80
2390.091982,330
692.2077922,53.3
410.0084104,58.5
1022.835395,43
1113.793103,32.3
1137.065876,92
640.0877835,35
1850.016518,280
2445.531347,110
2181.818182,120
1034.328358,69.3
1020.408163,160
736.7025195,100
599.0016639,18
2164.093768,75.7
1450.292398,62
368.2338237,38.3
1430.184419,76
750.0468779,40
1500.150015,100
1322.685301,53
1244.625481,110
3125.465099,210
347.0368393,26
1200.274348,35
693.0443548,55
601.8518519,130
1950.35461,55
693.0346517,99
719.0977216,190
969.9769053,46.2
644.0677966,38
1202.207331,61
1434.017063,79
1559.546314,33
1730.103806,60
1935.389134,65.9
999.1435912,35
950.0542888,35
2256.748546,260
1400,28
1055.262427,38
1937.090674,210
828.0887711,25
870.1957941,24
768.8284519,29.4
1291.155584,80
1538.108356,33.5
2140.205285,98
1250,48
699.6268657,30
1623.137081,110
2700.270027,240
1506.642926,110
1406.997467,150
1722.158439,150
441.796972,17.8
1440.092166,50
1470,44.1
1243.232404,62
2353.257581,350
1190.082645,72
394.6774921,35
2474.94122,200
1067.887109,70
888.1199539,38.5
1200,36
683.0601093,77.5
1093.0848,95
2187.404619,430
1231.060606,130
1400,42
810.0445525,40
640.113798,18
805.3055424,17
943.057302,210
1575.157516,87.5
1100,44
1563.762262,81.3
450.4504505,47
1435.204728,68
1733.47779,64
1100,66
1069.518717,22
965.5172414,140
1395.186606,40
321.7142857,56.3
1440.1661,76.3
961.0456176,75
1528.428775,75
1511.254019,47
1190.168176,46
1400.037334,75
1584.933806,85
817.0515098,46
1075.037626,100
3100.088574,140
17454.06824,66.5
950.1689189,45
575,23
503.8961039,38.8
1814.058957,120
980.7928075,24
1222.166416,73
1141.476111,61.4
1684.001981,170
1195.151101,70
1150.047355,170
1544.973545,73
2018.545386,320
1800.670017,43
935.0579359,34.7
4651.162791,160
900.1058948,51
750.1609788,23.3
1850.13876,120
925.0693802,30
794.2992012,87.5
2382.978723,140
2049.446975,63
1450.209475,90
1490.066225,90
2172.173317,190
1100.004783,230
1017.19052,100
820.1892744,26
858.1524483,34
1473.684211,280
1255.098839,40
1400.037334,75
1772.962325,72
1330.023054,75
649.2335437,7.2
1770.861283,66
1400.195376,43
846.3165993,44
1396.508728,140
644.0677966,19
555.0095392,96
1450.116009,50
1599.803101,65
1560,62.4
1000,40
1150.385604,17.9
650.1182033,22
1019.028803,98
1295.196978,48
1000,35
1060.108131,100
500,16
1779.846659,130
929.5531505,140
1104.850293,100
1344.967014,63.2
1227.336123,26.4
1794.258373,75
1910.447761,64
1100.110011,30
2068.416866,130
2409.058058,200
393.0092654,89.5
550.4789167,100
550.1618123,17
1118.805786,72.7
833.7965536,30
1068.050046,35
1478.1966,200
2375.031087,95.5
899.9280058,50
1784.917448,120
1130.298273,36
992.094249,64
1339.069642,49.8
1278.887924,73.6
1102.11426,73.5
889.8776418,32
669.2544505,150
1666.319517,80
1160.46832,33.7
994.1520468,34
601.3326832,37
1000,35
1157.050293,75
2058.11138,170
1500.170474,44
883.1521739,45.5
1424.907838,88.9
1229.895932,39
2575.107296,120
1975,79
1099.949774,21.9
971.4396736,100
640.0487656,42
1660.377358,220
678.694644,120
1350,27
3205.128205,400
669.9679581,23
960.1024109,45
1100.016923,65
950.0886749,75
1150.234742,49
1359.663866,80.9
700.1166861,30
2104.097453,190
1481.246027,69.9
2275.002275,250
1210.058612,64
2550.297535,90
1150.234742,49
2044.15372,100
1817.080557,120
1085.161595,46
457.1428571,100
836.858006,55.4
1099.142669,50
665.1376147,26.1
1174.64894,220
1396.670727,34.4
902.0618557,28
1150.146382,55
800,32
4200.063001,1200
1602.288984,56
989.9175069,54
1900.538486,60
1969.737667,440
1359.197677,51.5
1242.138365,79
1534.598214,110
753.2467532,23.2
600,15
630.0204757,80
716.6666667,21.5
1450.099517,51
1450,31.9
1400,42
530.0041223,90
1365.079365,43
1087.885617,140
1155.144837,65
1280.878317,56
1579.551982,110
1979.871308,120
1294.820717,65
997.0089731,110
1225,98
685.016814,55
1700.071582,95
500,16
761.0216935,87
1405.662813,490
1175.019094,200
990.0990099,28
712.1661721,24
800.1049318,30.5
2071.108043,60
1038.735787,53.9
902.0960467,68
798.691667,210
1913.043478,110
1285.347044,40
702.8332967,160
611.3654727,68.1
1281.012658,25.3
1075.268817,31
1600.232761,55
1890.404403,79
1423.333333,42.7
550.0317326,26
1066.666667,32
533.7439056,20.8
656.7281802,100
2228.163993,100
506.0088552,32
678.2608696,31.2
1050.175029,45
1050,84
1800.554017,52
620.0306368,85
535.0018136,29.5
1200,60
1060.116354,82
1137.109119,52
1259.734311,110
1800,90
1080.201243,36.5
1825.127334,43
6570.790974,530
1000,30
884.7320526,17.5
1052.228812,110
943.0894309,29
1100.244499,45
1290.201945,69
1000,47
1106.074343,61
1106.595811,35.4
984.2519685,30
767.3076923,39.9
1733.333333,78
928.9921102,83.6
1244.08384,92
1362.943195,71.5
1292.685554,120
1080.033232,78
2095.494686,140
1749.781277,120
1250,200
1047.60034,160
900.0473709,38
1124.567474,26
1459.321416,120
1708.914839,120
1102.535832,170
1725.129385,120
1767.272727,97.2
3200,160
3157.265978,370
2811.142346,220
472.8413763,43.7
1097.867001,35
1997.203915,100
641.4882527,160
1650.165017,150
1877.279554,350
1309.212092,55
2690.012716,550
2200.220022,80
1500.375094,40
1357.466063,120
1500,54
851.0638298,38
1567.211055,49.9
1918.158568,120
1871.490954,60
1171.833387,110
650.0847937,46
1927.105153,46
1415.285079,70
1340.225924,70
1207.091664,32
1742.49758,18
735.2941176,16.5
1000,42
380.0217155,10.5
1036.096257,62
1313.061507,95
1600.11744,54.5
2640.161516,170
2195.204323,65
1672.427249,150
1489.716509,26.8
650.026001,25
1700,85
1549.714852,62.5
1100.110011,40
1060.028585,89
1269.914569,55
2637.187001,99
939.4952873,30.9
1399.936367,220
1250,60
673.9973103,85.2
756.1929596,29
470.0131604,75
476.346912,58
999.0287221,72
930.0162753,120
1199.040767,60
745.1991975,26
1054.111033,45
1220.037319,170
1299.82669,75
1170.194459,68
959.8603839,22
2613.890963,35
572.1716515,110
1102.029571,360
1030.15546,55
1434.13235,140
955.0138226,190
1023.171049,39.3
2689.039475,250
1200,81
1459.854015,80
1060.335594,29.7
1500,750
1810.118563,200
1200.14771,65
639.9590426,150
1310.211946,68
795.5148117,420
3944.254536,150
3164.556962,250
669.8920729,18
1120.1236,87
680.0618238,66
1550.788317,120
965.3356735,22
2307.692308,120
1294.117647,110
1050.328228,24
1252.13432,44
1337.345369,40
1440.167583,55
895.2254642,27
1450.116009,50
665.0446067,82
625,70
1300.108342,48
2367.664468,140
1275.00425,450
2052.27911,95
1000,80
1100.034376,32
2666.158827,280
2249.212776,50
1020.03643,39.2
1397.116352,250
1425,39.9
1300.034211,38
1169.950739,38
678.0171764,45
1089.918256,8
1550.017885,260
882.2232025,20
400,70
424.3339742,30.9
1200,46.2
1264.880952,85
1100.070972,31
1118.039131,52
1005.025126,60
5714.285714,300
402.8461959,73.6
949.8480243,50
908,90.8
1089.588378,45
603.9638794,51.5
2100.656455,48
600,87
2050.230651,160
967.1672181,38
1120.134416,40
1600,480
1950.078003,250
1212.245737,59
1733.333333,130
813.2974127,320
950.0805153,29.5
1340.388007,38
3061.536892,300
2060.015107,600
1006.289308,27.2
1325.966851,120
731.0475912,100
950.0351865,81
610.0217865,98
1230.198854,73
750,18
857.1428571,30
4100.76157,210
2949.852507,180
454.9768656,76.7
475.070555,20.2
1775.271512,85
1160.019069,73
550.1222494,13.5
1220.220802,42
1079.310345,62.6
1610.057345,73
1735.316552,91
1138.147567,58
630.0438907,44.5
1155.226022,48.3
1165.181631,34
543.5630689,20.9
716.2297665,100
963.1728045,51
1224.860124,81
1092.436975,130
619.0800471,100
960.170697,27
1665.186501,75
1000,48
929.0226682,50
1022.399851,220
1019.084677,55
1314.800902,35
899.8875141,32
1294.964029,73.8
700.0030435,230
480.0529714,29
1225.086853,67
1100.173712,38
1157.894737,110
648.1036966,27
587.9208979,11
1000,35
719.9576496,68
1325.478645,36
625,25
909.9181074,40
1020.176831,45
3840.035109,1400
511.0336818,22
1200,24
1643.774205,1320
1857.064018,67.3
1555.512347,160
1124.974432,110
1200.120012,80
1695.248805,60.3
1338.240214,160
1299.18337,35
1447.963801,80
950.209046,25
1445.85726,70.5
1410.437236,40
2000,1300
2500,350
1069.900143,30
1525.010167,75
1579.970831,32.5
1500,120
2366.666667,78.1
900.090009,30
3498.098859,690
584.8680936,23.5
2275.1403,150
1360.081605,40
1715.94509,65
1000,75
1174.934726,58.5
1165.892099,57.7
1262.907659,170
1040.068201,61
1100.038825,85
1239.473684,47.1
968.6866411,43
980.1009801,33
700.097688,21.5
565.1302605,14.1
344.4756315,13.5
723.0851634,54
1250,32
840.1453224,18.5
5092.00324,440
759.9901937,31
1410.029499,47.8
1340.083383,180
786.163522,35
1596.715328,35
1073.191672,200
1578.947368,150
633.2533013,63.3
1084.864392,62
1649.52381,86.6
754.7169811,120
1476.01476,180
381.7768947,26.9
1100.244499,31.5
1211.680601,100
2014.189988,51.1
1390.02453,85
1250,93
1700.060716,84
2400,120
1273.133376,39.9
449.4180037,100
1295.336788,40
1100.110011,80
1857.142857,130
1086.229947,130
1293.103448,36
1173.156587,70.8
1250,18
1130.311615,39.9
1100.052383,42
527.0092227,100
800,40
2889.045053,370
1200.192031,50
1850.029522,94
1944.981732,90.5
1500.205508,73
980.0718719,90
1350.007105,95
350.0093336,75
1214.697844,200
1305.158484,63
1700.111483,61
900.090009,50
575,46
1237.815256,80
1850,59.2
668.9282813,140
977.9614325,71
905.192949,38
1050.080775,78
949.7964722,35
1100.086281,51
1912.557397,95.8
1478.373144,45.8
1200.051066,94
1230.228471,56
1615.034503,110
1836.158192,130
1373.78183,43.7
1374.200872,230
1857.416007,68
1201.201201,32
1048.148148,28.3
7500,6900
1296.701516,160
740.0555042,16
1000,100
750.032329,58
915.1921904,30
1433.006926,120
1669.23472,130
1852.464439,56
1739.226033,79.1
1155.115512,84
1911.483605,130
1296.023564,88
2839.833396,300
700.1647446,25.5
1075.268817,42
1362.048894,58.5
1057.082452,40
1163.170163,49.9
900.2770083,13
1107.769424,88.4
609.8938333,27
872.6327516,23.5
1250,65
850.0647668,52.5
282.7763496,9.9
1125.443685,130
940.0535107,130
1816.403521,130
1035.018113,60
1649.450183,49.5
1948.473696,180
1250,110
690.1475488,29
1272.015656,65
1500.182949,82
969.6969697,160
1125.204583,55
600.0184621,130
1670.269208,85
891.4336653,520
1508.62069,35
1840.652117,140
598.1136416,26
392.7068724,14
1390.176089,75
1240.233164,100
1084.782609,49.9
1141.91461,180
824.5614035,47
2637.227844,86
630.0403226,50
1102.767421,210
1050.262566,28
600.0705965,34
6000,240
1731.601732,120
3158.559697,150
896.4955175,55
690.0878294,22
1340.140396,42
706.5806208,150
1200,33
1080.080235,140
1300.169587,23
1500.154655,97
1186.23962,260
1565.495208,49
1275.045537,70
1001.221001,41
1196.911197,21.7
951.0869565,42
2071.638599,310
650.026001,25
1603.849238,140
1105.083384,55
1043.275274,58.1
1058.076652,45
1352.045182,79
3049.853372,260
1158.748552,40
849.9787505,80
1235.330451,20
2718.868951,650
720.0338839,68
984.7640282,26.5
800,350
1003.448276,29.1
1664.926931,31.9
1180.040459,70
2200.282087,78
540.0795907,28.5
1090.116279,60
1200.229161,41.9
950.0609013,39
5500.146671,750
1378.091873,31.2
1071.393786,110
1121.076233,65
1166.180758,60
1754.499968,270
712.0023249,24.5
958.9566552,75
590.1044031,26
471.0113899,110
1560.574949,38
830.0252616,23
2079.002079,270
1474.480151,39
2250.08036,70
750,30
2005.347594,120
1062.068966,46.2
1622.060016,100
1349.983125,120
957.008245,65
1704.918033,130
963.3333333,28.9
1000,280
783.1729693,35
2453.430259,270
1700.102006,200
1690.140845,78
1450.21645,67
1800.055386,65
870.213824,35
1829.407729,80
1250,31
1697.970025,89.5
1043.478261,48
2011.158687,310
754.0603248,26
1800.379027,28.5
1173.625255,46.1
900,180
1700,85
1490.142137,65
1079.76785,160
1900.170164,67
1557.522124,44
810.9642365,100
1364.285714,57.3
1540.332388,38
1270.894136,47.9
866.0008083,150
1200.300075,32
1890.359168,50
705.1803634,26
1050.019091,55
1600,64
1525.105584,65
1250,250
1346.04599,48
1388.888889,35
615.0061501,40
1275.00425,450
1215.092731,57
908.8843445,40
1100.352113,25
625,26.9
1055.011304,28
1460.31746,46
714.2857143,100
792,19.8
666.6666667,180
535.0242742,54
1014.816318,50
1677.202942,130
1257.142857,52.8
1651.300399,120
640.4782237,7.5
1016.191315,150
1720.121842,96
754.1263517,26.5
899.9653859,26
2500,120
1226.277372,42
2000,95
1425.313569,250
1000,19.5
650.1880709,12.1
855.1438196,33
1394.444444,75.3
900.2770083,26
1610.017889,45
1581.395349,170
760.0228007,160
1625.406352,130
1563.11059,200
1069.74754,25
645.8742633,26.3
1000,26
980.1214798,71
800,140
820.9080248,49
1950.048751,260
770.0101317,38
1090.047393,92
1026.694045,220
1200.076805,62.5
1618.122977,55
1320.007543,210
1245.714286,43.6
1000,75
949.9307342,48
905.2504526,30
978.2608696,45
850.0188893,45
1975.035551,1000
1080.093054,65
1387.283237,62.4
985.915493,23.8
678.119349,120
37.68069607,16.5
980.1252382,72
1500,390
1200.082764,58
1549.076341,69.6
1400.124456,90
1000,89
385.0473287,24
675.1389992,17
952.3809524,100
1402.810925,52.9
1501.952538,250
1555.209953,80
1901.769472,230
1889.106968,77
1400,35
1112.055532,78.5
1660.114908,54.9
840.1084011,31
760.0116925,26
1151.953084,110
350.0102944,85
890.1476836,44
710.0181834,82
1075.011945,90
1300,58.5
600,66
305.0397878,23
1071.811361,190
1170.177198,35
2132.082512,400
1007.204823,68.5
1611.721612,110
1500,60
630.1502666,26
1646.944004,270
731.4344721,170
1800.411523,70
1499.18633,73.7
850.0772798,22
1650.260567,57
1000,29.5
650.0171057,95
1445.086705,110
1033.005795,41
1039.996533,240
625,25
47543.50305,9590
996.0159363,40
815.2173913,27
906.0159459,150
1206.015891,85
950.0662837,43
1110.083256,60
1300.178775,80
3246.753247,250
600.0738552,32.5
758.2515611,17
1240.096452,36
1300.027858,140
1100.535396,18.5
809.5854922,100
1060.113239,88
1112.126752,73
1188.888889,32.1
690.0397296,99
1377.777778,310
1194.872909,110
1874.819729,130
800,60
1222.034217,130
1773.529412,60.3
3174.603175,200
2050.306489,97
1500.272777,55
1230.0123,70
1849.894292,140
4544.716767,280
1484.431571,41
1955.05618,87
1558.872305,47
1860.465116,48
1968.048159,170
1348.016342,650
599.6863179,65
1400.180668,62
789.8894155,25
1000,80
1000,55
480.009366,82
718.8653585,37
579.0772736,30.5
1104.041916,59
990.0990099,40
691.1111111,31.1
1280.267186,46
1207.906296,33
2357.142857,330
1275.045537,70
1020.042949,57
1649.9835,150
1625.840017,150
1740.166865,73
780.141844,22
1205.121768,48
667.9190148,32
1314.857894,130
477.5734108,14.8
708.5561497,21.2
1509.677419,46.8
1488.095238,120
1500.214316,70
1748.863239,150
1870.07874,95
1405.025669,52
1000,38
4000,1400
1176.75901,48
2428.571429,170
1694.915254,110
1180.124224,57
447.295423,12.9
1078.008624,110
620.0676437,16.5
1444.043321,100
1176.93213,180
1350.078493,43
595.0391121,89
823.6842105,31.3
1962.708538,60
1400.329489,34
1614.391144,35
1329.626496,110
1586.629998,150
680,51
2012.072435,180
1330.304997,41
876.3432723,57.9
1460.12046,80
1800.411523,70
1388.406803,120
925.0123335,75
650.1011268,22.5
960.0614439,75
1000,64
1028.066207,100
916.1237785,45
2818.791946,210
1300.264869,54
900.0276932,130
1500.150015,100
2748.385324,200
1135.169224,54
5407.493241,140
907.6606559,150
1071.428571,19.5
1095.181203,55
2064.338552,120
1150.026137,44
934.7919456,370
1062.910474,61.5
1343.170639,71
2350.42735,99
1750.291715,90
1070.137383,29.6
649.6881497,12.5
919.8423127,35
2500,850
1149.718958,45
2235.213205,130
1079.429735,26.5
1095,65.7
959.7806216,31.5
3265.795788,490
716.0268129,94
1313.206149,70.9
1472.166331,43.9
1074.58604,220
1343.201754,49
931.01989,22
1125.028996,97
1430.064353,260
1217.603285,94.9
1216.037597,82.8
1349.527665,30
1373.880827,89
1850.481125,50
1684.670782,65.5
1043.364852,160
800,40
1725.377426,48
1100.110011,40
1860.032551,160
963.2495164,24.9
1666.042681,89
1179.245283,55
1138.495093,52.2
600,54
1000,120
1041.214751,48
3000,2250
1165.113182,35
1200,45
1982.553529,150
1200,45
1850.13876,100
973.8933031,42.9
1040.943789,60
1689.59691,140
1536.21068,63
1661.129568,60
1562.907007,120
3520.261973,430
1082.055906,60
990.0990099,43
920.2453988,25.5
1373.815084,100
1081.081081,20
2967.35905,180
1342.539317,210
1114.206128,100
984.9362688,85
2500,450
900.2250563,24
906.0315817,35
1205.134923,46
852.5345622,37
1185.050137,52
2365.664076,140
1535.390757,100
946.8497008,26.9
3113.223005,190
1610.526316,61.2
700.073692,38
1059.322034,130
1100.151745,58
1660.210293,60
606.575276,100
1224.862888,33.5
1135.159679,75
1454.449293,110
2000,140
1150.086256,120
1100.173712,57
1456.157012,92
1149.802891,35
1258.162128,79
1020.03643,28
1425.081433,35
570.0325733,17.5
8998.875141,80
1087.087813,90
1600,110
869.7079094,26.5
1064.509261,150
869.6741855,34.7
1300.091771,85
1100.110011,40
500,13
754.1046201,39.5
1950.100373,340
1214.936573,68
1171.193621,47
1600.170685,75
720.9077072,52.1
1104.347826,50.8
651.5151515,43
67454.54545,7420
1092.150171,32
863.9648131,55
1189.031243,52.9
959.8771357,50
1515.151515,140
1181.047659,85
1248.129303,41.7
494.0711462,20
1720.430108,40
971.4285714,170
1049.748973,23
1162.166994,65
2200.13656,290
938.0863039,100
642.4678186,55.4
2330.166697,130
1349.693252,55
902.119982,20
2445.302445,95
1650.165017,140
1577.702703,46.7
1000,92
289.017341,8
1668.422901,95
1291.364003,32
1289.14405,49.4
1479.681979,67
771.7750827,210
950.0285009,50
1700.087184,78
1072.386059,28
410.0161078,28
548.0905233,31
550.0868558,19
1116.486788,120
750,12
250,6
650.026001,50
1779.359431,85
1395.139514,93
1970.021413,92
1664.145234,110
2601.908066,270
1681.870011,59
630.1050175,27
1224.707135,46
1191.913096,79
869.8561392,26
640.556369,140
1051.082615,100
1740.139211,120
1280.150923,95
1149.831948,65
1200.120012,40
2600.104004,250
2922.333371,260
819.6721311,24
912.0620202,240
1050.105011,70
4355.155943,310
900,90
810.0810081,45
839.8656215,30
2151.378838,220
1000,38
688.0089862,49
1100.146199,60.2
1350.09311,58
444.0855874,22
705.0705071,23.5
1099.908341,48
1511.97953,130
983.4834835,26.2
740.0555042,64
815.0248051,23
1121.183206,47
1644.230769,85.5
511.9953189,35
